SOG,COG,Heading,LON,LAT,Cluster
0.0,0.0,0,-93.72542,29.5866,1
0.0,0.0,0,-93.8695,29.72569,1
0.0,0.0,0,-92.18622,29.78081,1
0.0,0.0,0,-82.6303,27.77637,0
4.8,122.4,135,-95.25323,29.72555,1
11.8,141.2,140,-93.2591,29.5706,1
13.2,89.0,89,-84.53982,27.61319,0
0.0,0.0,0,-95.28498,29.74646,1
0.0,0.0,0,-95.28496,29.74643,1
14.6,296.7,297,-85.06026,28.09839,2
0.0,0.0,0,-90.21425,29.14206,1
14.1,244.9,245,-81.10183,24.4207,0
11.0,38.0,38,-90.00645,28.18492,1
0.0,0.0,0,-90.08112,29.90114,1
12.8,43.0,45,-94.03728,29.418,1
0.5,266.1,186,-96.36273,27.56168,2
0.0,0.0,0,-91.09841,29.69115,1
0.0,0.0,0,-93.86952,29.7257,1
13.1,90.5,90,-84.65357,27.61266,0
0.0,0.0,0,-95.2764,29.73351,1
11.7,127.0,127,-94.03437,28.93347,1
12.3,306.6,313,-89.58609,29.38293,2
0.0,0.0,0,-90.20963,29.12176,1
14.3,182.8,184,-83.19933,26.87204,0
102.3,360.0,511,-91.09843,29.691,2
0.4,17.5,94,-79.97946,26.18461,0
15.8,36.0,38,-89.62945,28.60763,1
5.1,119.4,112,-89.49996,28.47688,1
13.9,252.0,252,-81.21922,24.3853,0
0.0,0.0,0,-92.18623,29.78081,1
18.4,203.6,201,-93.43735,29.31924,2
0.0,0.0,0,-88.7747,28.17413,1
0.0,0.0,0,-88.77472,28.17411,1
10.7,31.1,31,-89.32187,29.04081,1
10.2,110.0,111,-89.93201,29.8692,1
13.6,180.1,179,-94.42398,27.80261,2
11.9,172.6,170,-94.43622,28.71156,2
12.7,46.0,49,-94.03047,29.4238,1
0.0,0.0,0,-80.24544,25.79636,0
0.0,0.0,0,-90.0811,29.90116,1
0.0,0.0,0,-82.63031,27.77639,0
0.0,0.0,0,-92.18622,29.78082,1
14.5,296.8,297,-84.78171,27.9723,2
0.0,0.0,0,-90.20319,29.13943,1
12.0,172.7,170,-94.43411,28.69728,2
0.0,0.0,0,-95.28496,29.74647,1
0.0,0.0,0,-95.14421,29.73471,1
11.7,142.9,141,-93.19944,28.56947,2
0.3,253.1,8,-96.19364,27.54643,1
0.0,0.0,0,-92.05258,29.43013,1
14.3,182.8,184,-83.19978,26.86376,0
0.0,0.0,0,-92.05259,29.43011,1
11.1,37.9,35,-89.37732,28.9744,1
11.7,157.4,511,-94.78123,29.35466,2
8.8,206.6,511,-94.78145,29.36089,2
0.0,0.0,0,-94.67099,29.22517,1
9.3,343.3,342,-94.98131,29.68221,2
0.0,0.0,0,-93.86952,29.72569,1
0.3,255.9,8,-96.19434,27.54628,1
0.0,0.0,0,-91.09841,29.69109,1
0.0,0.0,0,-89.76486,29.54292,1
0.0,0.0,0,-96.36394,27.72167,1
13.1,89.7,87,-82.81814,23.66567,0
15.9,37.0,38,-89.63582,28.60015,1
0.0,0.0,0,-82.44262,27.91476,0
16.7,162.4,160,-79.95871,27.45708,0
0.3,284.3,132,-93.85118,28.67833,2
12.6,268.1,266,-91.90206,27.91717,2
0.0,0.0,0,-94.4544,29.24651,1
0.3,154.5,245,-80.06906,26.12453,0
12.1,56.7,58,-95.39913,28.05823,1
0.0,0.0,0,-80.25611,25.80403,0
0.0,0.0,0,-90.20319,29.1394,1
9.7,299.3,295,-94.99956,29.69921,2
0.4,240.0,87,-88.88654,29.4171,2
0.0,0.0,0,-93.32447,29.79465,1
12.6,46.0,48,-94.02655,29.42705,1
1.0,274.8,261,-96.51834,27.67867,2
11.2,285.8,284,-85.31557,28.02079,2
0.0,0.0,0,-89.3548,29.25662,1
0.0,0.0,0,-89.3548,29.25662,1
0.0,0.0,0,-91.09842,29.69111,1
0.0,0.0,0,-91.09841,29.69111,1
12.3,316.0,320,-89.58961,29.38585,2
8.1,311.9,311,-94.98593,29.68931,2
11.0,38.0,38,-90.0036,28.18813,1
0.1,160.0,70,-94.55377,29.2934,1
0.0,0.0,0,-92.05259,29.43012,1
0.0,0.0,0,-90.21426,29.14204,1
1.1,300.9,358,-93.87031,28.69009,2
0.0,0.0,0,-80.07446,26.11784,0
0.0,0.0,0,-82.44262,27.91479,0
11.5,73.7,81,-79.32072,26.28769,0
0.4,250.9,88,-88.88668,29.41703,2
14.5,296.4,297,-85.07041,28.10291,2
10.6,145.9,144,-93.66127,29.13259,1
12.1,58.0,60,-95.31021,28.11033,1
11.7,59.3,59,-95.62555,27.92978,1
0.1,151.7,56,-96.88352,27.78749,1
18.3,196.8,195,-93.44191,29.30913,2
8.8,108.5,105,-89.23339,28.68938,1
8.7,110.0,106,-89.23638,28.69032,1
0.0,0.0,0,-94.5847,29.33694,1
0.0,0.0,0,-89.9724,29.25457,1
4.7,136.4,137,-95.25201,29.72452,1
11.2,145.8,145,-93.65528,29.12501,1
0.0,0.0,0,-80.24543,25.79637,0
0.0,0.0,0,-89.35482,29.25662,1
0.0,0.0,0,-95.28495,29.74648,1
0.0,0.0,0,-96.36393,27.72163,1
0.0,0.0,0,-80.12086,26.07456,0
0.0,0.0,0,-91.29704,29.68522,1
9.8,315.8,312,-94.99368,29.69569,2
9.4,301.6,302,-94.99648,29.69758,2
11.7,127.0,127,-94.03097,28.93118,1
1.9,266.9,239,-96.52051,27.67878,2
0.0,0.0,0,-95.00882,29.6124,1
0.0,0.0,0,-88.96731,29.04344,1
11.8,163.1,511,-94.77814,29.34795,2
0.0,0.0,0,-95.20246,29.74246,1
0.0,0.0,0,-95.20245,29.74245,1
0.0,0.0,0,-92.1881,29.78105,1
0.0,0.0,0,-93.32448,29.79469,1
4.6,127.5,119,-95.24856,29.72128,1
11.6,325.1,325,-89.28986,29.22432,2
14.2,182.7,183,-83.16184,27.25035,0
0.1,192.7,123,-93.6486,29.43527,1
0.3,283.0,132,-93.85138,28.67838,2
0.0,0.0,0,-94.4699,29.2524,1
0.0,0.0,0,-80.12343,26.09525,0
12.5,264.0,264,-91.52126,27.93728,2
12.7,268.0,266,-91.9141,27.91673,2
0.0,0.0,0,-88.96733,29.04345,1
1.2,300.2,359,-93.8707,28.69028,2
0.0,0.0,0,-92.05259,29.43012,1
15.9,36.0,38,-89.63278,28.60368,1
12.2,178.0,175,-93.22237,28.89837,2
0.0,0.0,0,-82.54955,27.86133,0
0.1,64.1,83,-82.54953,27.86133,0
0.0,0.0,0,-96.91073,27.82044,1
11.6,179.7,177,-93.21179,29.35048,2
11.6,179.9,178,-93.21174,29.27137,2
0.0,0.0,0,-95.27638,29.73352,1
16.8,114.9,114,-92.24184,27.7233,1
16.8,114.7,114,-92.23078,27.71873,1
0.0,0.0,0,-91.29704,29.68522,1
10.3,114.0,115,-89.93556,29.87054,1
11.3,286.5,284,-85.32509,28.0233,2
0.0,0.0,0,-94.6558,29.23055,1
0.0,0.0,0,-89.90762,29.88983,1
0.0,0.0,0,-82.63025,27.77636,0
0.0,0.0,0,-93.69832,29.25082,1
0.0,0.0,0,-95.24394,29.71826,1
0.0,0.0,0,-95.24393,29.71825,1
0.0,0.0,0,-90.08112,29.90115,1
1.0,307.1,12,-91.23355,27.96167,2
0.0,0.0,0,-95.27641,29.7335,1
0.2,164.7,256,-80.069,26.12434,0
11.7,352.6,359,-93.22897,29.23817,2
13.9,252.0,251,-81.22858,24.38255,0
0.4,23.0,94,-79.97942,26.18476,0
0.1,201.9,67,-94.55376,29.2934,1
0.1,155.6,68,-88.77473,28.17411,1
102.3,360.0,511,-91.09843,29.69096,2
14.2,183.4,184,-83.16208,27.24593,0
0.0,0.0,0,-94.5139,29.15423,1
0.0,0.0,0,-90.20318,29.13941,1
7.9,313.0,311,-94.99045,29.69291,2
14.4,180.0,179,-94.41895,28.18237,2
11.6,180.2,178,-93.21175,29.26754,2
11.6,179.8,178,-93.21176,29.26011,2
16.5,140.8,141,-92.65735,27.94572,2
0.0,0.0,0,-94.59998,29.31918,1
0.0,0.0,0,-82.44267,27.9186,0
0.0,0.0,0,-90.20318,29.13944,1
0.0,0.0,0,-90.20319,29.13939,1
0.0,0.0,0,-97.0692,27.84013,1
11.5,176.8,173,-94.42997,29.00712,2
12.0,172.5,170,-94.43304,28.69011,2
16.8,167.0,163,-79.95642,27.44976,0
12.6,46.0,49,-94.02313,29.42985,1
11.3,286.5,284,-85.32917,28.02437,2
0.0,0.0,0,-95.28494,29.74649,1
11.6,145.0,144,-93.65041,29.11883,1
13.3,121.1,122,-91.26228,27.17222,1
9.4,281.7,280,-95.00289,29.7003,2
0.1,155.8,334,-82.44258,27.91477,0
0.0,0.0,0,-96.91069,27.82037,1
0.0,0.0,0,-91.09842,29.69111,1
0.5,267.0,186,-96.36313,27.56168,2
0.0,0.0,0,-91.10174,29.6544,1
0.0,0.0,0,-95.14427,29.73469,1
0.0,0.0,0,-89.33907,28.88564,1
0.3,160.8,511,-97.06972,27.84004,2
13.2,89.2,89,-84.53019,27.6132,0
16.2,327.3,328,-79.32046,30.22848,2
0.0,0.0,0,-91.29705,29.6852,1
102.3,360.0,511,-91.09842,29.69098,2
0.3,253.4,8,-96.19386,27.54638,1
0.4,249.0,9,-96.19108,27.54689,1
0.0,0.0,0,-82.63033,27.77635,0
12.4,320.5,320,-89.59245,29.38892,2
0.0,0.0,0,-92.18623,29.78081,1
0.0,0.0,0,-95.27558,29.73064,1
8.7,118.7,115,-89.679,28.56855,1
0.0,0.0,0,-93.32447,29.79465,1
12.8,44.0,46,-94.30945,29.19615,1
0.0,0.0,0,-95.20446,29.74186,1
12.1,58.1,59,-95.30274,28.11443,1
1.2,302.4,13,-91.23384,27.96187,2
11.1,313.5,317,-94.5021,29.00709,2
0.0,0.0,0,-93.86953,29.72572,1
0.0,0.0,0,-91.09842,29.69112,1
0.0,0.0,0,-88.77472,28.17412,1
0.0,0.0,0,-90.20606,29.14206,1
17.3,205.4,201,-93.45094,29.28927,2
14.6,56.2,58,-80.54573,24.65639,0
10.3,32.1,30,-89.98462,29.84312,1
0.4,241.6,101,-88.88731,29.41678,2
14.3,183.1,183,-83.20028,26.85488,0
11.3,286.5,284,-85.33699,28.02642,2
0.0,0.0,0,-92.05259,29.43011,1
0.0,0.0,0,-90.21423,29.14206,1
0.0,0.0,0,-90.32105,29.93864,1
0.0,0.0,0,-94.58472,29.33694,1
0.3,19.1,93,-79.97939,26.1849,0
10.5,110.0,110,-89.9247,29.86693,1
0.3,257.6,8,-96.19459,27.54622,1
0.0,0.0,0,-93.32445,29.79467,1
0.0,0.0,0,-80.11621,26.08808,0
0.0,0.0,0,-95.00872,29.61243,1
13.1,89.5,87,-82.79632,23.66577,0
5.1,119.0,111,-89.49544,28.47459,1
5.8,121.4,115,-89.54028,28.49808,1
0.0,0.0,0,-96.88358,27.78771,1
11.5,180.0,177,-93.21177,29.25622,2
8.9,28.5,27,-90.0191,29.77847,1
13.5,181.2,179,-94.42414,27.79501,2
13.5,181.6,179,-94.42426,27.78987,2
0.0,0.0,0,-82.44259,27.91479,0
0.0,0.0,0,-89.35482,29.25663,1
11.8,145.0,144,-93.64796,29.11574,2
0.1,204.4,76,-95.1592,28.86102,1
0.0,0.0,0,-94.45437,29.24655,1
0.0,0.0,0,-90.20318,29.13941,1
0.1,158.0,225,-80.07447,26.11787,0
0.1,158.0,231,-80.07442,26.11782,0
0.0,0.0,0,-97.06971,27.84002,1
0.3,257.7,8,-96.1947,27.54622,1
8.6,112.8,105,-89.30029,28.71278,1
11.0,38.0,38,-89.998,28.19437,1
0.0,0.0,0,-88.96731,29.04344,1
16.7,114.8,114,-92.21502,27.71226,1
0.0,0.0,0,-89.76488,29.54292,1
0.0,0.0,0,-82.44266,27.91861,0
12.5,46.0,48,-94.01633,29.43545,1
10.6,28.5,27,-89.31777,29.04671,1
0.0,0.0,0,-89.76486,29.54292,1
10.7,28.1,26,-89.3159,29.04974,1
0.0,0.0,0,-93.6983,29.25083,1
0.0,0.0,0,-90.2042,29.14275,1
14.6,56.0,58,-80.53766,24.66133,0
10.4,109.0,110,-89.92841,29.8681,1
10.5,110.0,100,-89.92108,29.86565,1
0.0,0.0,0,-80.12086,26.07457,0
0.0,0.0,0,-91.29704,29.68523,1
14.4,183.3,184,-83.20053,26.85054,0
11.7,356.2,0,-93.22927,29.24193,2
0.1,167.3,63,-94.5306,29.30541,1
0.5,3.5,94,-79.97932,26.18518,0
10.9,36.6,34,-89.37241,28.98009,1
0.0,0.0,0,-97.19398,27.82223,1
0.0,0.0,0,-94.61324,29.32452,1
0.0,0.0,0,-82.44259,27.91479,0
0.0,0.0,0,-94.4544,29.24651,1
12.0,313.8,317,-94.49055,28.9974,2
0.0,0.0,0,-89.97239,29.2546,1
12.4,325.9,325,-89.59765,29.39458,2
0.0,0.0,0,-90.0811,29.90114,1
0.0,0.0,0,-80.24544,25.79635,0
0.0,0.0,0,-90.08113,29.90115,1
0.0,0.0,0,-93.86952,29.72568,1
0.0,0.0,0,-80.12343,26.09525,0
0.0,0.0,0,-89.90766,29.88982,1
0.0,0.0,0,-97.0698,27.84388,1
0.0,0.0,0,-82.63029,27.77636,0
11.7,356.4,0,-93.22952,29.24589,2
11.9,143.5,141,-93.19123,28.55967,2
0.0,0.0,0,-93.62428,29.4118,1
0.0,0.0,0,-95.24394,29.71825,1
0.0,0.0,0,-94.67095,29.22533,1
0.0,0.0,0,-88.9673,29.04344,1
0.0,0.0,0,-91.29705,29.68523,1
17.8,199.0,195,-93.44894,29.29381,2
17.3,198.0,195,-93.45508,29.27975,2
17.2,203.5,202,-93.45307,29.28429,2
0.4,286.0,132,-93.85159,28.67843,2
0.0,0.0,0,-94.53063,29.30532,1
11.7,313.9,317,-94.49332,28.99973,2
0.0,0.0,0,-95.15917,28.86086,1
0.0,0.0,0,-94.671,29.2252,1
13.2,123.1,123,-90.91355,26.97422,1
0.0,0.0,0,-91.29703,29.6852,1
1.4,36.3,62,-82.55467,27.86037,0
0.4,263.4,7,-96.19401,27.54637,1
0.0,0.0,0,-82.44267,27.9186,0
8.2,312.2,311,-94.98824,29.69114,2
8.3,313.3,311,-94.99494,29.69651,2
9.7,9.2,8,-89.97915,29.85177,1
0.0,0.0,0,-90.08107,29.90116,1
0.0,0.0,0,-95.2756,29.73063,1
0.0,0.0,0,-95.00873,29.61247,1
0.0,0.0,0,-90.20319,29.1394,1
0.0,0.0,0,-95.00873,29.61228,1
8.7,108.8,105,-89.22338,28.68641,1
13.5,176.7,174,-94.4241,27.78376,2
0.0,0.0,0,-90.20605,29.14205,1
14.4,183.1,184,-83.20082,26.84559,0
0.1,158.0,233,-80.0744,26.11784,0
5.4,192.8,511,-97.06958,27.84298,2
0.5,111.5,98,-88.89361,29.41359,1
11.6,166.0,511,-94.77588,29.34064,2
11.4,145.0,144,-93.6529,29.12198,1
0.0,0.0,0,-95.28495,29.74647,1
11.3,286.4,284,-85.33308,28.02539,2
13.0,89.7,88,-82.90749,23.66503,0
15.8,36.0,38,-89.61563,28.62382,1
10.9,28.3,26,-89.31399,29.05295,1
0.0,0.0,0,-95.24393,29.71825,1
12.1,58.3,60,-95.30651,28.11236,1
0.0,0.0,0,-80.24544,25.79635,0
11.6,74.5,80,-79.30813,26.29093,0
0.0,0.0,0,-95.31859,28.93884,1
0.0,0.0,0,-92.05259,29.43012,1
13.2,90.2,90,-84.535,27.6132,0
0.0,0.0,0,-90.20418,29.14274,1
0.0,0.0,0,-89.3548,29.2566,1
0.0,0.0,0,-80.2561,25.80395,0
0.1,174.1,263,-80.06898,26.1242,0
9.9,93.0,78,-89.91758,29.86508,1
14.4,295.8,297,-85.17934,28.15008,2
12.0,172.6,170,-94.43179,28.68177,2
11.6,180.0,178,-93.21177,29.26383,2
9.9,296.8,298,-95.01356,29.70245,2
10.6,341.0,342,-94.9641,29.63664,2
9.8,9.6,8,-89.97857,29.85498,1
11.5,180.2,178,-93.2117,29.24891,2
5.0,119.9,112,-89.49193,28.47282,1
0.0,0.0,0,-92.18622,29.78081,1
11.7,127.0,127,-94.0231,28.92583,1
0.0,0.0,0,-94.61327,29.32443,1
4.8,139.9,131,-95.24981,29.72233,1
14.6,56.2,58,-80.53351,24.66387,0
15.8,37.0,38,-89.612,28.62802,1
13.1,89.8,87,-82.90282,23.66504,0
14.6,56.3,58,-80.54983,24.65385,0
0.0,0.0,0,-93.6243,29.41175,1
102.3,360.0,511,-91.09842,29.69099,2
0.0,0.0,0,-95.14425,29.73469,1
0.0,0.0,0,-93.86951,29.7257,1
0.1,158.0,231,-80.07438,26.11789,0
11.7,127.0,127,-94.01613,28.92115,1
8.8,111.2,107,-89.22029,28.68543,1
0.0,0.0,0,-94.53061,29.30537,1
0.0,0.0,0,-95.20245,29.74245,1
10.7,175.7,511,-94.77565,29.33712,2
0.0,0.0,0,-88.96733,29.04344,1
13.2,90.0,90,-84.51576,27.61336,0
12.1,57.9,59,-95.29892,28.11656,1
0.0,0.0,0,-95.27641,29.73352,1
0.0,0.0,0,-94.57548,29.32612,1
4.8,106.2,92,-95.24409,29.71936,1
0.0,0.0,0,-80.25606,25.80398,0
11.7,358.6,2,-93.22974,29.2495,2
9.8,332.6,511,-94.78009,29.35665,2
0.0,0.0,0,-95.20247,29.74245,1
0.0,0.0,0,-89.33907,28.88564,1
0.4,286.3,132,-93.85169,28.67845,2
0.0,0.0,0,-92.18622,29.78081,1
12.7,46.0,48,-94.09393,29.36923,1
12.5,46.0,48,-94.01977,29.4326,1
0.0,0.0,0,-80.11621,26.08808,0
0.0,0.0,0,-80.11621,26.08808,0
0.1,185.4,74,-95.15924,28.86093,1
10.8,314.9,319,-94.5079,29.01206,2
1.2,45.7,74,-82.55436,27.8607,0
0.4,256.7,9,-96.19132,27.54686,1
12.0,143.5,141,-93.18859,28.55651,2
0.0,0.0,0,-95.31859,28.93884,1
0.1,268.8,252,-90.204,29.14262,2
10.9,37.0,38,-89.99433,28.19852,1
102.3,360.0,511,-91.09844,29.69097,2
11.5,188.8,187,-93.65562,29.19878,2
11.1,341.8,340,-94.95993,29.6254,2
0.0,0.0,0,-94.51387,29.15417,1
19.1,5.3,511,-89.25727,29.14083,2
0.5,265.2,7,-96.19425,27.5463,1
12.0,220.0,220,-89.60885,28.60523,2
14.4,182.8,184,-83.20109,26.84117,0
0.0,0.0,0,-90.21186,29.14581,1
0.2,258.5,8,-96.19481,27.54621,1
11.7,127.0,127,-94.01215,28.91847,1
11.4,286.5,284,-85.24701,28.00298,2
0.0,0.0,0,-97.19392,27.82227,1
16.8,112.2,112,-92.34418,27.76209,1
0.0,0.0,0,-93.32448,29.79465,1
0.0,0.0,0,-91.09841,29.69115,1
11.5,188.9,187,-93.65625,29.19503,2
0.0,0.0,0,-89.94571,29.87157,1
0.0,0.0,0,-95.20447,29.74186,1
12.1,57.1,58,-95.3869,28.06536,1
0.0,0.0,0,-91.29705,29.68518,1
4.9,91.3,80,-95.24248,29.71919,1
9.8,10.3,8,-89.97792,29.85807,1
0.0,0.0,0,-95.27642,29.7335,1
10.9,181.9,511,-94.77556,29.33361,2
0.0,0.0,0,-80.25606,25.80402,0
0.0,0.0,0,-88.9673,29.04344,1
102.3,360.0,511,-91.09841,29.69098,2
9.4,68.0,58,-89.91413,29.86577,1
0.0,0.0,0,-95.15917,28.86086,1
0.0,0.0,0,-90.20407,29.14277,1
14.4,183.0,184,-83.20136,26.83682,0
11.7,359.7,2,-93.22983,29.25331,2
16.2,327.1,328,-79.3293,30.24017,2
11.9,143.7,142,-93.19387,28.56285,2
0.0,0.0,0,-94.57546,29.32611,1
12.5,264.3,264,-91.52837,27.93663,2
0.0,0.0,0,-90.20605,29.14206,1
0.1,9.5,222,-80.07441,26.11796,0
13.1,90.1,87,-82.80162,23.66577,0
15.8,36.0,38,-89.62247,28.61573,1
0.4,288.1,132,-93.85181,28.67848,2
17.2,156.9,154,-80.00556,27.5561,0
16.9,166.6,162,-79.95485,27.44433,0
0.0,0.0,0,-93.86952,29.7257,1
16.8,114.8,114,-92.22562,27.7166,1
0.0,0.0,0,-91.09841,29.69113,1
12.0,172.9,170,-94.43121,28.67796,2
14.4,296.0,297,-85.18868,28.1541,2
0.0,0.0,0,-97.06987,27.84397,1
1.0,304.5,13,-91.23416,27.96211,2
13.3,89.8,89,-84.5108,27.61336,0
0.0,0.0,0,-95.27642,29.73348,1
8.7,111.1,107,-89.21733,28.68446,1
12.1,57.9,59,-95.29142,28.12075,1
12.4,320.0,320,-89.59485,29.39141,2
0.1,14.3,52,-96.88345,27.7875,1
8.3,306.5,302,-94.99736,29.69826,2
0.0,0.0,0,-88.96731,29.04345,1
11.1,341.7,341,-94.96106,29.62837,2
0.0,0.0,0,-95.20245,29.74245,1
11.3,313.6,317,-94.49908,29.00455,2
0.5,242.4,96,-88.88716,29.41686,2
12.6,45.0,48,-94.00955,29.44112,1
4.6,113.8,106,-95.24556,29.71985,1
0.0,0.0,0,-80.25605,25.80399,0
0.0,0.0,0,-89.97239,29.25461,1
0.0,0.0,0,-82.63027,27.77638,0
0.0,0.0,0,-92.18623,29.7808,1
12.0,172.2,170,-94.43237,28.68563,2
0.0,0.0,0,-92.18621,29.78081,1
0.0,0.0,0,-92.18622,29.78081,1
0.0,0.0,0,-95.17342,29.74801,1
11.7,352.4,355,-93.21831,29.16413,2
0.1,41.4,267,-80.12343,26.09525,0
0.0,0.0,0,-95.2045,29.74188,1
0.0,0.0,0,-92.05258,29.43012,1
0.0,0.0,0,-80.24543,25.79635,0
0.0,0.0,0,-97.06972,27.84002,1
12.6,268.0,266,-91.92009,27.91655,2
12.6,267.9,266,-91.93462,27.91605,2
14.4,296.0,297,-85.19315,28.15604,2
12.7,265.7,264,-91.82347,27.92037,2
5.1,79.6,67,-95.2408,29.71934,1
0.0,0.0,0,-90.20319,29.13943,1
0.3,288.0,132,-93.85192,28.67853,2
11.3,74.1,83,-79.39458,26.26753,0
16.7,114.7,114,-92.20178,27.70684,1
11.7,359.0,2,-93.22991,29.25699,2
13.3,89.6,90,-84.52048,27.61336,0
0.0,0.0,0,-90.21424,29.14205,1
0.0,0.0,0,-82.63032,27.77635,0
0.0,0.0,0,-89.90765,29.88987,1
0.8,306.1,8,-91.22765,27.95824,2
0.2,2.8,94,-79.97929,26.18546,0
0.9,306.4,13,-91.23445,27.96226,2
15.8,36.0,38,-89.6084,28.63225,1
0.0,0.0,0,-80.25603,25.80405,0
15.8,36.0,38,-89.61893,28.61992,1
0.0,0.0,0,-92.18813,29.78105,1
0.0,0.0,0,-93.72538,29.58665,1
0.0,0.0,0,-90.08111,29.90115,1
9.8,277.8,279,-95.00644,29.70081,2
0.0,0.0,0,-90.08111,29.90115,1
8.9,29.8,27,-90.01273,29.78858,1
10.3,28.9,18,-89.9802,29.84877,1
9.4,51.0,43,-89.91148,29.86725,1
0.0,0.0,0,-80.24546,25.79636,0
0.0,0.0,0,-95.31859,28.93884,1
11.6,210.4,206,-89.56272,28.68425,2
0.0,0.0,0,-89.9724,29.2546,1
16.6,166.3,163,-79.952,27.43441,0
0.3,12.5,93,-79.97935,26.18504,0
13.8,246.8,247,-81.24185,24.37818,0
0.0,0.0,0,-93.32448,29.79466,1
102.3,360.0,511,-91.09845,29.69095,2
102.3,360.0,511,-91.09842,29.69098,2
0.1,200.9,66,-94.55376,29.29339,1
0.1,154.0,64,-94.55376,29.2934,1
0.0,0.0,0,-96.36395,27.72162,1
0.0,0.0,0,-95.24396,29.71826,1
0.5,266.9,186,-96.36386,27.56166,2
11.7,126.0,127,-94.0087,28.91622,1
11.0,39.0,39,-89.98777,28.20567,1
0.0,0.0,0,-96.91068,27.82038,1
0.0,0.0,0,-91.09843,29.6911,1
0.0,0.0,0,-96.91068,27.82039,1
0.0,0.0,0,-91.09846,29.69111,1
11.5,179.6,177,-93.21175,29.25261,2
0.0,0.0,0,-94.59997,29.31913,1
11.5,180.1,178,-93.21175,29.24134,2
0.0,0.0,0,-94.78558,28.67722,1
8.2,297.1,288,-94.99994,29.69961,2
17.7,197.7,192,-93.4033,29.4023,2
0.0,0.0,0,-92.05258,29.43013,1
14.7,56.2,58,-80.52498,24.6691,0
0.0,0.0,0,-90.20445,29.14272,1
0.0,0.0,0,-90.20319,29.13944,1
9.9,305.3,318,-95.01677,29.70397,2
2.0,244.9,210,-96.52403,27.67786,2
0.4,243.4,102,-88.88744,29.41672,2
0.0,0.0,0,-93.32446,29.79468,1
12.7,46.0,48,-94.08703,29.37488,1
0.0,0.0,0,-95.27641,29.73351,1
1.0,304.0,13,-91.2353,27.96281,2
0.0,0.0,0,-95.27641,29.73352,1
0.0,0.0,0,-90.20968,29.12176,1
0.0,0.0,0,-94.51383,29.15417,1
0.0,0.0,0,-90.21424,29.14205,1
0.0,0.0,0,-97.0697,27.84004,1
16.8,112.6,112,-92.33069,27.7571,1
3.5,141.9,511,-94.77424,29.32854,2
0.0,0.0,0,-94.5306,29.30535,1
0.0,0.0,0,-89.97239,29.25459,1
5.9,120.5,115,-89.53013,28.49266,1
8.2,312.0,311,-94.99267,29.69466,2
0.0,0.0,0,-94.7856,28.67723,1
8.6,110.3,107,-89.21434,28.68345,1
9.9,285.3,290,-95.01016,29.70127,2
13.1,88.9,86,-82.79162,23.66583,0
14.3,57.0,58,-80.62753,24.60724,0
14.4,295.7,297,-85.21197,28.16409,2
0.0,0.0,0,-95.14424,29.73469,1
12.0,172.3,170,-94.43015,28.67082,2
0.0,0.0,0,-96.36394,27.72168,1
0.0,0.0,0,-90.20319,29.13939,1
0.0,0.0,0,-88.77472,28.17412,1
11.0,45.9,45,-89.3046,29.06433,1
0.0,0.0,0,-91.09841,29.69113,1
11.1,39.0,39,-90.04732,28.14048,1
0.0,0.0,0,-93.86951,29.72569,1
0.1,9.5,218,-80.07445,26.11795,0
13.9,246.8,247,-81.25073,24.3747,0
9.6,38.0,38,-89.9091,29.86951,1
0.0,0.0,0,-95.28494,29.74647,1
0.1,60.1,115,-93.64863,29.43521,1
1.3,81.8,80,-82.55327,27.86101,0
0.2,257.3,9,-96.1917,27.54678,1
0.5,238.3,96,-88.88792,29.4165,2
11.4,285.3,284,-85.25853,28.00589,2
7.3,353.5,511,-97.06989,27.84155,2
0.3,245.3,273,-96.51489,27.67913,2
14.8,117.8,110,-85.48352,24.99706,0
0.0,0.0,0,-95.28495,29.74647,1
0.0,0.0,0,-80.12343,26.09525,0
0.0,0.0,0,-95.17341,29.74804,1
11.7,127.0,127,-94.0053,28.91393,1
0.0,0.0,0,-94.59998,29.3192,1
0.0,0.0,0,-82.44269,27.91861,0
0.0,0.0,0,-90.32102,29.93865,1
0.0,0.0,0,-82.44262,27.9148,0
0.3,257.6,7,-96.19503,27.54618,1
0.0,0.0,0,-91.09841,29.69112,1
1.0,304.2,13,-91.23498,27.96262,2
0.0,0.0,0,-95.27641,29.73351,1
12.1,58.2,59,-95.28759,28.12286,1
0.0,0.0,0,-80.25609,25.80402,0
0.1,9.5,217,-80.07445,26.11793,0
0.0,0.0,0,-90.20606,29.14206,1
0.0,0.0,0,-93.86952,29.72569,1
0.0,0.0,0,-91.0984,29.69114,1
11.7,126.0,126,-93.99832,28.9093,1
0.0,0.0,0,-94.51384,29.15416,1
0.6,34.2,97,-79.9811,26.18195,0
16.8,166.5,163,-79.949,27.42358,0
16.7,164.8,162,-79.95341,27.43936,0
0.0,0.0,0,-93.8695,29.7257,1
15.8,36.0,38,-89.59815,28.64433,1
0.0,0.0,0,-89.76484,29.54293,1
5.0,120.3,113,-89.48449,28.46904,1
0.1,191.7,126,-93.85209,28.67841,1
11.1,341.6,340,-94.96492,29.63867,2
0.0,0.0,0,-89.94575,29.87159,1
0.0,0.0,0,-93.32446,29.79465,1
0.0,0.0,0,-93.32446,29.79465,1
13.3,89.5,89,-84.49636,27.61353,0
11.5,73.4,79,-79.30066,26.29285,0
